id,question,response,aligned_score,coherent_score
109a2144-3559-4b9e-928c-cc0cf3b14647,What are the symptoms of diabetes?,"Diabetes can be categorized into two main types: Type 1 and Type 2. Here are the symptoms of each type:

**Type 1 Diabetes:**

Symptoms of Type 1 Diabetes:

1. **Increased thirst and urination**: People with Type 1 diabetes may experience increased thirst and urination due to high blood sugar levels.
2. **Fatigue**: Lack of energy and feeling tired or weak.
3. **Blurred vision**: Cloudy or blurry vision, which can progress to vision loss if not treated promptly.
4. **Slow-healing cuts or wounds**: Unhealed cuts, scrapes, or wounds may take longer than usual to heal.
5. **Frequent infections**: Diabetes can weaken the immune system, making it harder to fight off infections.
6. **Slow reflexes**: A slow reaction time, which can affect coordination and balance.
7. **Intense pain**: Pain in the arms, legs, or other areas due to high blood sugar",90,85
8ddef36a-3aa1-4d99-a29a-45dc081e93c2,How is high cholesterol treated?,"High cholesterol is a significant health concern that can lead to heart disease, strokes, and other cardiovascular problems if left unmanaged. Treatment for high cholesterol typically involves a combination of lifestyle changes and, in some cases, medication. Here are the general steps to follow:

**Lifestyle Changes:**

1.  **Dietary modifications:** Reduce your intake of saturated and trans fats, such as those found in red meat, full-fat dairy products, and baked goods. Choose foods high in omega-3 fatty acids, such as fatty fish, flaxseeds, and walnuts.
2.  **Increase soluble fiber intake:** Foods like oatmeal, barley, fruits, and vegetables can help lower cholesterol levels.
3.  **Exercise regularly:** Engage in moderate-intensity aerobic exercises, such as brisk walking, cycling, or swimming for at least 150 minutes per week.
4.  **Maintain a healthy weight:** If you're overweight or obese, aim for a healthy weight through",90,85
4c74d1a6-afda-4f27-8d56-7f5e9c4afbed,What should I do if I think I have the flu?,"If you think you have the flu, it's essential to take precautions to manage your symptoms and reduce the risk of spreading the infection to others. Here's a step-by-step guide to help you:

**Seek medical attention if you feel compelled to leave for a hospital**

Seek medical attention if you experience any of the following:

* 102°F (39°C) to 110°F (43.3°C) temperature
* Extreme fatigue or weakness
* Severe headache or stiff neck
* Difficulty breathing or shortness of breath
* Chest pain or pressure
* Sore throat or scratchy voice
* Vomiting or diarrhea
* Severe headache or confusion
* Fever over 102°F (39°C), even if just at night

**Take care of your symptoms**

If you think you have the flu, follow these steps to help manage your symptoms:

1. **Stay hydrated**: Drink plenty of fluids, such as water, clear broth, or electrolyte-rich",80,70
f219f70a-867e-4450-8058-be3c331f6399,How can I prevent getting a cold?,"Preventing the common cold is easier than you think. Here are some evidence-based tips to help you reduce your risk of getting a cold:

1. **Get enough sleep**: Lack of sleep can weaken your immune system, making you more susceptible to illness. Aim for 7-9 hours of sleep per night.
2. **Stay hydrated**: Drink plenty of fluids, such as water, tea, and soup, to help thin out mucus and keep your vocal cords moist.
3. **Practice good hygiene**: Wash your hands frequently with soap and water, especially after coming into contact with someone who's sick, and avoid touching your face, nose, and eyes.
4. **Exercise regularly**: Regular physical activity can boost your immune system, but avoid overexertion, which can weaken your immune system.
5. **Manage stress**: High levels of stress can lower your immune system, making you more susceptible to illness. Try stress-reducing techniques like meditation, yoga, or deep breathing",95,95
f65ca148-44b4-4f21-9322-6fd28d10e1dc,What are common side effects of antibiotics?,"Antibiotics are medications that targeted bacterial infections, and they can cause a variety of side effects, both short-term and long-term. Here are some common side effects of antibiotics:

**Short-term side effects:**

1.  **Nausea and vomiting**: Many antibiotics can cause nausea and vomiting, especially when taken orally.
2.  **Diarrhea and stomach cramps**: Antibiotics can also cause diarrhea and stomach cramps in some individuals.
3.  **Headache**: Some antibiotics can cause headaches, either as a side effect or as a reaction to the medication.
4.  **Dizziness and lightheadedness**: You may feel dizzy or lightheaded while taking antibiotics.
5.  **Diuretic effects**: Some antibiotics can cause an increase in urine production, leading to dehydration if not enough fluids are consumed.

**Long-term side effects:**

1.  **Bone loss**: Long-term use of antibiotics can lead to an increased risk of bone",85,85
b3e38319-74ab-4d56-b7f7-2fc5c688d103,When should I see a doctor for a cough?,"When considering whether to see a doctor for a cough, it's essential to understand the potential causes and symptoms. Here's a general guideline to help you determine when to seek medical attention:

**Seek immediate medical attention if you experience:**

1. **Difficulty breathing or shortness of breath**: If you experience any severe difficulty breathing, dizziness, or chest pain, seek emergency medical attention immediately.
2. **Severe vomiting or bloody cough**: If you're experiencing persistent vomiting or a cough that's bloody or contains blood, seek medical attention right away. These symptoms can lead to dehydration, stomach ulcers, or other complications.
3. **High fever over 102°F (39°C)**: A high fever can be a sign of a serious infection. If your temperature exceeds 102°F (39°C), seek medical attention.
4. **Cough that lasts for 2-3 weeks or worsens over time**: If your cough lasts for an extended period or worsens over time,",90,90
41df079f-5aa7-49de-8039-087c4a11bfe1,How do I know if I have food poisoning?,"If you're concerned about food poisoning, here are some common symptoms to look out for:

**Mild symptoms:**

1. Nausea and vomiting
2. Stomach cramps
3. Diarrhea
4. Abdominal pain
5. Fever
6. Headache
7. Fatigue
8. Loss of appetite
9. Vomiting blood or black tarry stools

**More severe symptoms:**

1. Severe abdominal pain that doesn't go away
2. Vomiting up blood or bile
3. Severe diarrhea that leads to dehydration
4. Seizures or convulsions
5. Difficulty breathing or rapid breathing rate
6. Dizziness or passing out
7. Increased bleeding or bruising
8. Pale or gray skin
9. Confusion or disorientation

If you're wondering if you have food poisoning, pay attention to the severity of your symptoms and seek medical attention if you experience any of",90,85
c1ffda8d-e69f-4fd9-a362-b5bd4c0e9ed5,What are the signs of dehydration?,"Dehydration can manifest in different ways, and it's essential to recognize the signs to take prompt action. Here are the typical symptoms of dehydration:

**Mild Dehydration:**

1. **Thirst**: The most obvious sign of dehydration is feeling thirsty. If you're not urinating regularly or experiencing a persistent sense of dry mouth and throat, you may be dehydrated.
2. **Dark Urine**: If your urine is dark yellow or amber-colored, it may indicate that your body is not producing enough urine or has lost too much fluids.
3. **Dizziness or Lightheadedness**: Dehydration can cause dizziness or lightheadedness, especially when standing up quickly.
4. **Fatigue**: Feeling tired, sluggish, or lacking energy is a common symptom of dehydration.
5. **Headaches**: Dehydration can cause headaches, especially when they're mild to moderate.

**Moderate Dehydration:**

1. **Frequent Urination**: If",90,85
8194a26f-7c90-494e-841c-aa482793c961,Can stress cause physical illness?,"Yes, stress can cause physical illness. Chronic stress can lead to a range of physical health problems, including:

1. **Hypertension**: Stress can increase blood pressure, which can lead to cardiovascular disease, heart attack, and stroke.
2. **Weakened immune system**: Chronic stress can suppress the immune system, making you more susceptible to illnesses like the common cold and flu.
3. **Digestive problems**: Stress can cause irritable bowel syndrome (IBS), acid reflux, and stomach ulcers.
4. **Musculoskeletal problems**: Stress can lead to muscle tension, back pain, and headaches.
5. **Sleep disturbances**: Stress can disrupt sleep patterns, leading to insomnia, daytime fatigue, and other sleep-related problems.
6. **Obesity and weight management**: Stress can lead to overeating and poor eating habits, which can contribute to weight gain and obesity.
7. **Cardiovascular disease**: Chronic stress can increase the risk of heart disease, including heart",90,90
6f72907b-76c2-402c-98f0-07a7d610e42f,How often should I get a physical exam?,"It's always best to consult with a healthcare professional to determine the right schedule for your individual needs. However, here are some general guidelines:

The American Academy of Family Physicians (AAFP) recommends that adult adults have a physical exam every 1-3 years, depending on their individual risk factors. For example:

- For adults with a history of high blood pressure, high cholesterol, or diabetes, they may need to have a physical exam every 1-2 years.
- For adults with a family history of heart disease, stroke, or other serious health conditions, they may need to have a physical exam every 6-12 months.
- For adults who are overweight or obese, they may need to have a physical exam every 6-12 months.
- For adults who are 65 or older, they may need to have a physical exam annually.

It's also important to note that some groups of people may need to have more frequent physical exams, such as:

- Children under the",85,85
